date,code,div
19993,A012630,7.14
19993,A069960,0
19993,A007310,3.97
19993,A000880,3.8
19993,A001450,3.62
19993,A138930,0
19993,A037620,0
19993,A000210,2.68
19993,A003520,0
19993,A016360,0.77
19993,A006800,1.78
19993,A047050,0
19993,A008770,0
19993,A005940,1.78
19993,A034020,0
19993,A010060,0
19993,A005300,0.71
19993,A047040,0
19993,A011210,0
19993,A004370,1.35
19993,A079160,0
19993,A012450,0
19993,A071050,0
19993,A004170,0.87
19993,A001440,5.07
19993,A000240,2.03
19993,A006360,4.79
19993,A010140,0
19993,A003490,1.95
19993,A028050,0
19993,A006280,0
19993,A079550,0
19993,A000150,0
19993,A011780,5.24
19993,A011070,0
19993,A111770,0
19993,A161890,0
19993,A002550,1.96
19993,A005610,0
19993,A005440,4.44
19993,A006120,1.89
19993,A028670,0
19993,A204320,0
19993,A000670,1.74
19993,A030000,1.16
19993,A000080,0
19993,A114090,0
19993,A120110,0
19993,A105630,0
19993,A214320,0
19993,A014820,0.47
19993,A006260,2.9
19993,A000060,3.05
19993,A057050,0
19993,A192400,0
19993,A008560,0
19993,A138040,0
19993,A005250,1.86
19993,A039490,0
19993,A003690,2.08
19993,A003450,0.47
19993,A226320,0
19993,A002620,1.57
19993,A001740,1.35
19993,A006650,2.79
19993,A010120,0
19993,A139130,0
19993,A001120,5.43
19993,A064350,0
19993,A192820,0
19993,A017800,1.17
19993,A003410,0
19993,A002350,4.85
19993,A000070,2.27
19993,A010620,7.89
19993,A002270,1.55
19993,A010780,0
19993,A042670,0
19993,A042660,0
19993,A108670,0
19993,A071840,0
19993,A073240,0
19993,A181710,0
19993,A082640,0
19993,A003000,0
19993,A068870,0
19993,A170900,0
19993,A023590,0.25
19993,A052690,0
19993,A049770,0
19993,A039130,0
19993,A185750,0
19993,A145990,0
19993,A081660,0
19993,A001680,0.22
19993,A180640,0
19993,A003240,0.44
19993,A069620,0
19993,A011790,7.69
19993,A020000,1.09
19993,A006040,7.5
19993,A001060,0.44
19993,A003620,0
19993,A025540,1.33
19993,A064960,0
19993,A000640,3.02
19993,A007570,0.39
19993,A037560,0
19993,A008000,0
19993,A001430,0
19993,A101530,0
19993,A004000,2.92
19993,A014680,2.41
19993,A020560,0
19993,A024720,5.97
19993,A089590,0
19993,A009420,6
19993,A034310,0
19993,A000990,8.05
19993,A175330,0
19993,A009970,4.38
19993,A033920,0
19993,A103140,0
19993,A071320,0
19993,A006840,2.27
19993,A115390,0
19993,A001230,5.32
19993,A069260,0
19993,A001520,1.28
19993,A019680,0
19993,A005740,0
19993,A002240,1.17
19993,A096760,0
19993,A016450,1.45
19993,A000370,3.86
19993,A018670,8.33
19993,A072710,0
19993,A012510,2.69
19993,A053210,0
19993,A000230,0
19993,A017810,3.36
19993,A003300,3.23
19993,A005180,3.36
19993,A007340,4.49
19993,A093050,0
19993,A085620,0
19993,A003090,0.6
19993,A002020,4.81
19993,A003470,0
19993,A009450,4.1
19993,A020150,0
19993,A002960,9.02
19993,A210980,0
19993,A060980,0
19993,A138250,0
19993,A044820,0
19993,A019170,0
19993,A004490,3.17
19993,A093370,0
19993,A003540,3.75
19993,A009290,0
19993,A008490,2
19993,A031440,0
19993,A078520,0
19993,A003060,0
19993,A029460,1.46
19993,A007210,0
19993,A003920,0.39
19993,A005850,1.82
19993,A036580,0
19993,A034120,0.45
19993,A031430,0
19993,A084690,0
19993,A058650,0
19993,A025860,2.86
19993,A003850,0.82
19993,A001720,5.18
19993,A021960,0
19993,A117930,0
19993,A009410,1.7
19993,A004710,0
19993,A122900,0
19993,A004430,2.31
19993,A029530,5.98
19993,A002390,1.89
19993,A079430,0
19993,A192530,0
19993,A101060,0
19993,A000050,5
19993,A004690,1.33
19993,A017390,2.38
19993,A900140,0
19993,A003030,5.38
19993,A014830,0
19993,A037710,0
19993,A017940,7.69
19993,A005090,0
19993,A006060,5.26
19993,A005500,0.48
19993,A214420,0
19993,A015860,2.96
19993,A005720,3.07
19993,A126560,0
19993,A095720,0
19993,A016800,7.69
19993,A102460,0
19993,A001780,0
19993,A001630,0.5
19993,A104700,0
19993,A152330,0
19993,A005880,0.75
19993,A032350,0
19993,A002320,0.26
19993,A213500,0
19993,A002630,0
19993,A042700,0
19993,A000400,3.97
19993,A102280,0
19993,A033660,0
19993,A200880,0
19993,A011200,6.75
19993,A214390,0
19993,A003220,5.31
19993,A015350,3.18
19993,A138490,0
19993,A002810,1.82
19993,A002990,7.42
19993,A008060,0.07
19993,A004150,4.88
19993,A002250,0
19993,A003200,5.1
19993,A005690,0
19993,A036530,0
19993,A097230,0
19993,A007690,2.07
19993,A030610,0
19993,A000480,6.86
19993,A003560,0
19993,A027390,0
19993,A004440,0
19993,A004360,2.43
19993,A095570,0
19993,A011760,2.24
19993,A001510,0
19993,A033270,0
19993,A112610,0
19993,A000140,0.9
19993,A003570,0
19993,A007160,6.04
19993,A005810,5.26
19993,A089470,0
19993,A016580,2.99
19993,A008730,3.47
19993,A001130,0.97
19993,A009680,3.97
19993,A000430,0
19993,A003120,5.75
19993,A000020,1.5
19993,A183190,0
19993,A002780,0
19993,A102260,0
19993,A001500,5.26
19993,A011160,0
19993,A002450,0
19993,A000320,1.32
19993,A107590,0
19993,A000180,0
19993,A012320,3.31
19993,A000390,2.99
19993,A002000,2.56
19993,A017960,0.97
19993,A004970,0.35
19993,A001460,0.69
19993,A039570,0
19993,A004250,5.13
19993,A004700,0
19993,A003530,5.5
19993,A194370,0
19993,A010050,0
19993,A000970,3.67
19993,A005950,7.96
19993,A000680,0
19993,A006390,8.02
19993,A007860,0.32
19993,A004980,0
19993,A003070,5.66
19993,A009580,0
19993,A092230,0
19993,A079980,0
19993,A025000,4.07
19993,A011000,8.96
19993,A005680,1.03
19993,A161000,0
19993,A001940,6.27
19993,A000860,2.73
19993,A004130,0.08
19993,A001250,0
19993,A084010,0
19993,A005110,0
19993,A082740,0
19993,A000540,5.45
19993,A004840,0.2
19993,A001200,0
19993,A002030,4.64
19993,A136490,0
19993,A013520,5.89
19993,A001880,0
19993,A067830,0
19993,A004060,0
19993,A015360,2.13
19993,A033240,0.32
19993,A004380,3.96
19993,A000700,8.94
19993,A069640,0
19993,A010690,6.98
19993,A084680,0
19993,A090350,0
19993,A012160,0
19993,A004960,0
19993,A085310,0
19993,A011280,3.57
19993,A007540,1.26
19993,A014280,0
19993,A001790,3.75
19993,A011090,0
19993,A005390,0
19993,A010820,0
19993,A007810,1.01
19993,A068400,0
19993,A084870,0
19993,A007660,0
19993,A001360,0
19993,A227840,0
19993,A004540,3.39
19993,A900050,0
19993,A021820,1.79
19993,A000040,0
19993,A091090,0
19993,A007700,2.78
19993,A092200,0
19993,A002880,0
19993,A001270,0.76
19993,A034300,7.81
19993,A044450,0
19993,A007980,9.09
19993,A130660,0
19993,A025560,0.23
19993,A004200,6.25
19993,A005750,7.35
19993,A100250,0
19993,A012610,2.73
19993,A002840,6.73
19993,A003460,3.9
19993,A026890,2.73
19993,A003230,3.13
19993,A012200,3.49
19993,A037270,0
19993,A004830,1.45
19993,A103590,0
19993,A033530,2.09
19993,A000490,5
19993,A016090,0
19993,A006380,3.85
19993,A004310,0.76
19993,A100840,0
19993,A035150,1.23
19993,A117580,0
19993,A092440,0
19993,A009440,0
19993,A001390,0
19993,A005870,4.67
19993,A016880,2.86
19993,A058860,0
19993,A019440,0
19993,A005980,1.82
19993,A006220,0
19993,A002150,0
19993,A011930,0.7
19993,A004910,6.25
19993,A013570,3.6
19993,A075180,0
19993,A014130,0
19993,A041650,0
19993,A002360,0
19993,A063160,0
19993,A016710,3.13
19993,A123690,0
19993,A009160,0
19993,A006490,0
19993,A035510,0
19993,A094280,0
19993,A014790,4.72
19993,A002300,3.33
19993,A002700,0
19993,A003480,6.25
19993,A006370,0
19993,A035000,1.59
19993,A004870,0
19993,A012030,9.12
19993,A003650,6.99
19993,A002820,2.23
19993,A016610,2
19993,A003160,1.01
19993,A000890,4.85
19993,A002310,5.33
19993,A002210,2.03
19993,A002460,0
19993,A015890,4.63
19993,A012690,0
19993,A030210,0
19993,A100220,0
19993,A001820,3.18
19993,A019300,1.88
19993,A004770,4.21
19993,A001530,6.76
19993,A004560,0
19993,A004890,0
19993,A003280,0
19993,A023000,0
19993,A006090,0.18
19993,A058430,0
19993,A008350,0
19993,A003350,0.96
19993,A024090,1.99
19993,A003830,2.22
19993,A163560,0
19993,A005190,7.09
19993,A005800,2.5
19993,A047400,0
19993,A002170,6.58
19993,A034590,0
19993,A014990,0
19993,A014910,2.95
19993,A093240,0
19993,A011150,0
19993,A008600,0.66
19993,A053690,0
19993,A110570,0
19993,A001380,0
19993,A014530,6.58
19993,A075580,0
19993,A017900,1.18
19993,A003960,0.63
19993,A001470,0.7
19993,A078000,0
19993,A105840,0
19993,A006340,0
19993,A068290,0
19993,A018470,0
19993,A024890,3.99
19993,A134380,0
19993,A014710,0
19993,A025750,0
19993,A008040,4.39
19993,A000650,0.63
19993,A103130,0
19993,A000850,3.6
19993,A004720,0
19993,A003080,4.15
19993,A009200,0
19993,A058850,0
19993,A009270,0
19993,A006980,5
19993,A005430,3.16
19993,A002100,5.17
19993,A012170,0
19993,A001260,0
19993,A015260,0
19993,A077970,0
19993,A123700,0
19993,A007120,1.61
19993,A033180,0.54
19993,A079660,0
19993,A014160,0
19993,A004080,3.01
19993,A021050,3.47
19993,A002600,5.35
19993,A001020,0
19993,A007110,0
19993,A145210,0
19993,A000300,0
19993,A018500,0
19993,A008970,0
19993,A009070,2.37
19993,A077500,0
19993,A002720,0.56
19993,A008250,4
19993,A006880,0
19993,A003610,0
19993,A020760,0
19993,A007190,0
19993,A005010,0
19993,A008700,0
19993,A002920,3.82
19993,A002900,2.34
19993,A017180,0
19993,A013580,7.58
19993,A129260,0
19993,A005360,3.33
19993,A017550,0
19993,A012800,5.1
19993,A007590,1.11
19993,A012280,0
19993,A000500,5.87
19993,A017040,0
19993,A004450,5.52
19993,A009770,0
19993,A028100,0
19993,A001750,1.12
19993,A081000,0
19993,A010960,0
19993,A000220,2.61
19993,A016590,5
19993,A084670,0
19993,A016380,5.95
19993,A027740,0
19993,A011690,0.97
19993,A006570,7.32
19993,A005960,5.81
19993,A013000,0
19993,A013870,0
19993,A133820,0
19993,A011330,0
19993,A000590,2.86
19993,A001340,0
19993,A083420,0
19993,A010100,4.55
19993,A118000,0
19993,A023800,3.75
19993,A032560,1.64
19993,A025530,2
19993,A001570,1.39
19993,A071970,0
19993,A214330,0
19993,A120030,0
19993,A006660,0.96
19993,A001080,1.12
19993,A002200,4.24
19993,A008260,0
19993,A001210,0
19993,A015230,4.04
19993,A144620,0
19993,A014440,1.35
19993,A104120,0
19993,A011700,0
19993,A058730,0
19993,A014580,6.82
19993,A008870,4.59
19993,A015590,1.17
19993,A023810,5
19993,A011420,0
19993,A002760,1.3
19993,A015020,0
19993,A072130,0
19993,A006890,4.93
19993,A009310,0
19993,A004270,5.27
19993,A128820,0
19993,A005320,3.45
19993,A010040,8.77
19993,A001290,0
19993,A155660,0
19993,A004100,1.46
19993,A024070,3.66
19993,A030790,0
19993,A090080,0
19993,A004090,3.85
19993,A119650,0
19993,A210540,0
19993,A009460,0
19993,A092220,0
19993,A000910,2.27
19993,A004740,0
19993,A001620,1.85
19993,A001560,0
19993,A005420,0
19993,A104110,0
19993,A006740,3.14
19993,A003780,3.42
19993,A011810,0
19993,A109070,0
19993,A002070,2.98
19993,A023450,3.74
19993,A009190,3.6
19993,A017370,0
19993,A011500,0
19993,A088790,0
19993,A024900,1.19
19993,A071950,0
19993,A013360,0
19993,A093230,0
19993,A009320,0
19993,A023350,0
19993,A011300,4.27
19993,A000950,3.92
19993,A004410,0
19993,A031820,0.58
19993,A012600,1.39
19993,A002410,0
19993,A000760,1.32
19993,A001070,0
19993,A023150,0
19993,A000520,0.88
19993,A013700,3.98
19993,A002710,4.81
19993,A010660,4.61
19993,A008110,1.28
19993,A003580,0
19993,A069730,0
19993,A008420,4.39
19993,A003720,2.62
19993,A010770,2.83
19993,A051630,0
19993,A026940,8.73
19993,A001550,0
19993,A004140,0
19993,A009180,0.07
19993,A005620,2.68
19993,A003680,0
19993,A033250,0
19993,A005070,0
19993,A002140,0
19993,A044380,0
19993,A002690,0
19993,A020120,1.28
19993,A090370,0
19993,A049800,0
19993,A005820,6.31
19993,A007610,0.81
19993,A025820,6.9
19993,A009810,0
19993,A005030,0
19993,A010420,0.52
19993,A002220,1.02
19993,A006200,2.35
19993,A069460,0
19993,A025620,0
19993,A019180,0
19993,A003010,0.79
19993,A071090,0
19993,A015540,0
19993,A030720,3.76
19993,A101140,0
19993,A023960,2.62
19993,A006110,1.81
19993,A007460,1.51
19993,A005450,0
19993,A011390,0
19993,A074610,0
19993,A019490,1.15
19993,A134790,0
19993,A004920,2
19993,A008500,6.17
19993,A025890,0
19993,A010600,3.03
19993,A009470,2.08
19993,A009140,4.46
19993,A007630,1.32
19993,A027970,1.34
19993,A001420,1.42
19993,A002870,2
19993,A010580,0
19993,A011720,0
19993,A002420,0
19993,A011230,1.03
19993,A010640,4.29
19993,A001770,4.27
19993,A001140,7.56
19993,A007280,5
19994,A005930,0.94
19994,A015760,1.7
19994,A005380,2.78
19994,A090430,0
19994,A012330,0
19994,A028260,0
19994,A035420,0
19994,A032830,0
19994,A000660,0
19994,A000270,0
19994,A055550,0
19994,A051910,0
19994,A005490,1.4
19994,A033780,4.98
19994,A017670,0.05
19994,A034730,0
19994,A051900,0
19994,A018260,0
19994,A096770,0
19994,A000810,0.18
19994,A105560,0
19994,A002790,3.75
19994,A003550,2.09
19994,A011170,1.89
19994,A010950,8.36
19994,A034220,0
19994,A035250,0
19994,A010130,1.74
19994,A066570,0
19994,A008930,0.88
19994,A030200,0.28
19994,A021240,3.28
19994,A009540,2.33
19994,A023530,0
19994,A006400,2.12
19994,A086790,0
19994,A086280,0
19994,A000030,0
19994,A004020,4.96
19994,A001040,1.15
19994,A024110,0
19994,A161390,0
19994,A047810,0
19994,A018880,1.03
19994,A001800,1.14
19994,A128940,0
19994,A088350,0
19994,A027410,0
19994,A097950,0
19994,A139480,0
19994,A036570,0
19994,A005830,2.88
19994,A032640,0
19994,A000120,0
19994,A078930,0
19994,A029780,0
19994,A007070,0
19994,A002380,2.38
19994,A009240,0
19994,A004800,1.89
19994,A009830,0
19994,A012750,0.08
19994,A000720,0
19994,A009150,0
19994,A036460,4.21
19994,A004990,0.56
19994,A051600,0
19994,A000100,2.79
19994,A012630,7.14
19994,A069960,0
19994,A007310,3.97
19994,A000880,3.8
19994,A001450,5
19994,A138930,0
19994,A037620,0
19994,A000210,2.68
19994,A003520,0
19994,A016360,4.72
19994,A006800,0
19994,A047050,0
19994,A008770,0
19994,A005940,6.94
19994,A034020,0
19994,A010060,0
19994,A005300,0.71
19994,A047040,0
19994,A011210,0
19994,A004370,1.35
19994,A079160,0
19994,A012450,0
19994,A071050,0
19994,A004170,0.87
19994,A001440,5.07
19994,A000240,2.03
19994,A006360,4.79
19994,A010140,0
19994,A003490,1.95
19994,A028050,0
19994,A006280,0
19994,A079550,0
19994,A000150,0
19994,A011780,5.24
19994,A011070,0
19994,A111770,0
19994,A161890,0
19994,A002550,3.79
19994,A005610,0
19994,A005440,4.44
19994,A006120,1.89
19994,A028670,0
19994,A204320,0
19994,A000670,1.74
19994,A030000,1.16
19994,A000080,0
19994,A114090,0
19994,A120110,0
19994,A105630,0
19994,A214320,0
19994,A014820,0.47
19994,A006260,2.9
19994,A000060,8.53
19994,A057050,0
19994,A192400,0
19994,A008560,15.58
19994,A138040,0
19994,A005250,1.86
19994,A039490,0
19994,A003690,2.34
19994,A003450,0.71
19994,A226320,0
19994,A002620,1.57
19994,A001740,1.35
19994,A006650,2.79
19994,A010120,0
19994,A139130,0
19994,A001120,5.43
19994,A064350,0
19994,A192820,0
19994,A017800,1.17
19994,A003410,0
19994,A002350,4.85
19994,A000070,2.27
19994,A010620,7.89
19994,A002270,1.55
19994,A010780,0
19994,A042670,0
19994,A042660,0
19994,A108670,0
19994,A071840,0
19994,A073240,0
19994,A181710,0
19994,A082640,0
19994,A003000,1.5
19994,A068870,0
19994,A170900,0
19994,A023590,0.25
19994,A052690,0
19994,A049770,0
19994,A039130,0
19994,A185750,0
19994,A145990,0
19994,A081660,0
19994,A001680,0.22
19994,A180640,0
19994,A003240,0.44
19994,A069620,0
19994,A011790,7.69
19994,A020000,1.09
19994,A006040,7.5
19994,A001060,0.44
19994,A003620,0
19994,A025540,1.33
19994,A064960,0
19994,A000640,3.02
19994,A007570,0.4
19994,A037560,0
19994,A008000,0
19994,A001430,0
19994,A101530,0
19994,A004000,2.92
19994,A014680,2.41
19994,A020560,0
19994,A024720,2.35
19994,A089590,0
19994,A009420,6
19994,A034310,0
19994,A000990,8.05
19994,A175330,0
19994,A009970,4.38
19994,A033920,0
19994,A103140,0
19994,A071320,0
19994,A006840,2.27
19994,A115390,0
19994,A001230,5.32
19994,A069260,0
19994,A001520,1.28
19994,A019680,0
19994,A005740,0
19994,A002240,1.17
19994,A096760,0
19994,A016450,1.45
19994,A000370,0
19994,A018670,8.33
19994,A072710,0
19994,A012510,2.69
19994,A053210,0
19994,A000230,0
19994,A017810,3.36
19994,A003300,3.23
19994,A005180,3.36
19994,A007340,4.49
19994,A093050,0
19994,A085620,0
19994,A003090,1.07
19994,A002020,4.81
19994,A003470,6.57
19994,A009450,4.1
19994,A020150,0
19994,A002960,9.02
19994,A210980,0
19994,A060980,0
19994,A138250,0
19994,A044820,0
19994,A019170,0
19994,A004490,3.17
19994,A093370,0
19994,A003540,11.11
19994,A009290,0
19994,A008490,2
19994,A031440,0
19994,A078520,0
19994,A003060,0
19994,A029460,1.46
19994,A007210,0
19994,A003920,0.39
19994,A005850,3.13
19994,A036580,0
19994,A034120,0.45
19994,A031430,0
19994,A084690,0
19994,A058650,0
19994,A025860,2.86
19994,A003850,0.82
19994,A001720,16.13
19994,A021960,0
19994,A117930,0
19994,A009410,1.7
19994,A004710,0
19994,A122900,0
19994,A004430,2.31
19994,A029530,5.98
19994,A002390,1.89
19994,A079430,0
19994,A192530,0
19994,A101060,0
19994,A000050,5
19994,A004690,1.33
19994,A017390,2.38
19994,A900140,0
19994,A003030,5.38
19994,A014830,0
19994,A037710,0
19994,A017940,7.69
19994,A005090,0
19994,A006060,5.26
19994,A005500,0.48
19994,A214420,0
19994,A015860,2.96
19994,A005720,3.07
19994,A126560,0
19994,A095720,0
19994,A016800,7.69
19994,A102460,0
19994,A001780,0
19994,A001630,0.5
19994,A104700,0
19994,A152330,0
19994,A005880,0.75
19994,A032350,0
19994,A002320,0.26
19994,A213500,0
19994,A002630,1.57
19994,A042700,0
19994,A000400,0
19994,A102280,0
19994,A033660,0
19994,A200880,0
19994,A011200,6.75
19994,A214390,0
19994,A003220,5.31
19994,A015350,3.18
19994,A138490,0
19994,A002810,1.82
19994,A002990,7.42
19994,A008060,0.07
19994,A004150,4.88
19994,A002250,0
19994,A003200,5.1
19994,A005690,0
19994,A036530,0
19994,A097230,0
19994,A007690,2.07
19994,A030610,13.64
19994,A000480,6.86
19994,A003560,0
19994,A027390,0
19994,A004440,0
19994,A004360,2.43
19994,A095570,0
19994,A011760,2.24
19994,A001510,0
19994,A033270,1.25
19994,A112610,0
19994,A000140,0.9
19994,A003570,0
19994,A007160,6.04
19994,A005810,5.26
19994,A089470,0
19994,A016580,2.99
19994,A008730,3.47
19994,A001130,0.97
19994,A009680,3.97
19994,A000430,0
19994,A003120,5.75
19994,A000020,1.31
19994,A183190,0
19994,A002780,0
19994,A102260,0
19994,A001500,39.75
19994,A011160,0
19994,A002450,0
19994,A000320,1.32
19994,A107590,0
19994,A000180,0
19994,A012320,3.31
19994,A000390,2.99
19994,A002000,2.56
19994,A017960,0.97
19994,A004970,0.35
19994,A001460,0.69
19994,A039570,0
19994,A004250,5.13
19994,A004700,0
19994,A003530,11.36
19994,A194370,0
19994,A010050,0
19994,A000970,6.09
19994,A005950,7.96
19994,A000680,0
19994,A006390,8.02
19994,A007860,0.32
19994,A004980,0
19994,A003070,5.66
19994,A009580,0
19994,A092230,0
19994,A079980,0
19994,A025000,4.07
19994,A011000,8.96
19994,A005680,1.03
19994,A161000,0
19994,A001940,6.27
19994,A000860,2.73
19994,A004130,0.08
19994,A001250,0
19994,A084010,0
19994,A005110,0
19994,A082740,0
19994,A000540,6.4
19994,A004840,0.2
19994,A001200,4.44
19994,A002030,4.64
19994,A136490,0
19994,A013520,5.89
19994,A001880,0
19994,A067830,0
19994,A004060,0
19994,A015360,2.13
19994,A033240,0.32
19994,A004380,3.96
19994,A000700,8.94
19994,A069640,0
19994,A010690,6.98
19994,A084680,0
19994,A090350,0
19994,A012160,0
19994,A004960,0
19994,A085310,0
19994,A011280,3.57
19994,A007540,1.26
19994,A014280,0
19994,A001790,3.75
19994,A011090,0
19994,A005390,0
19994,A010820,0
19994,A007810,1.01
19994,A068400,0
19994,A084870,0
19994,A007660,0
19994,A001360,0
19994,A227840,0
19994,A004540,3.39
19994,A900050,0
19994,A021820,1.79
19994,A000040,0
19994,A091090,0
19994,A007700,2.78
19994,A092200,0
19994,A002880,0
19994,A001270,23.29
19994,A034300,7.81
19994,A044450,0
19994,A007980,9.09
19994,A130660,0
19994,A025560,0.23
19994,A004200,6.25
19994,A005750,7.35
19994,A100250,0
19994,A012610,2.73
19994,A002840,6.73
19994,A003460,21.93
19994,A026890,2.73
19994,A003230,3.13
19994,A012200,3.49
19994,A037270,0
19994,A004830,1.45
19994,A103590,0
19994,A033530,2.09
19994,A000490,5
19994,A016090,0
19994,A006380,3.85
19994,A004310,0.76
19994,A100840,0
19994,A035150,1.23
19994,A117580,0
19994,A092440,0
19994,A009440,0
19994,A001390,0
19994,A005870,4.67
19994,A016880,2.86
19994,A058860,0
19994,A019440,0
19994,A005980,1.82
19994,A006220,0
19994,A002150,0
19994,A011930,0.7
19994,A004910,6.25
19994,A013570,3.6
19994,A075180,0
19994,A014130,0
19994,A041650,0
19994,A002360,0
19994,A063160,0
19994,A016710,3.13
19994,A123690,0
19994,A009160,0
19994,A006490,0
19994,A035510,0
19994,A094280,0
19994,A014790,4.72
19994,A002300,3.33
19994,A002700,0
19994,A003480,6.25
19994,A006370,0
19994,A035000,1.59
19994,A004870,0
19994,A012030,9.12
19994,A003650,6.99
19994,A002820,2.23
19994,A016610,14.29
19994,A003160,1.01
19994,A000890,4.85
19994,A002310,5.33
19994,A002210,2.03
19994,A002460,0
19994,A015890,4.63
19994,A012690,0
19994,A030210,0
19994,A100220,0
19994,A001820,3.18
19994,A019300,1.88
19994,A004770,4.21
19994,A001530,6.76
19994,A004560,0
19994,A004890,0
19994,A003280,0
19994,A023000,0
19994,A006090,10.55
19994,A058430,0
19994,A008350,0
19994,A003350,0.96
19994,A024090,1.99
19994,A003830,2.22
19994,A163560,0
19994,A005190,7.09
19994,A005800,2.5
19994,A047400,0
19994,A002170,6.58
19994,A034590,0
19994,A014990,0
19994,A014910,2.95
19994,A093240,0
19994,A011150,0
19994,A008600,0.66
19994,A053690,0
19994,A110570,0
19994,A001380,0
19994,A014530,6.58
19994,A075580,0
19994,A017900,1.18
19994,A003960,0.97
19994,A001470,0.7
19994,A078000,0
19994,A105840,0
19994,A006340,0
19994,A068290,0
19994,A018470,0
19994,A024890,3.99
19994,A134380,0
19994,A014710,0
19994,A025750,0
19994,A008040,4.39
19994,A000650,0.63
19994,A103130,0
19994,A000850,3.6
19994,A004720,0
19994,A003080,4.15
19994,A009200,0
19994,A058850,0
19994,A009270,0
19994,A006980,5
19994,A005430,3.16
19994,A002100,5.17
19994,A012170,0
19994,A001260,0
19994,A015260,0
19994,A077970,0
19994,A123700,0
19994,A007120,1.61
19994,A033180,0.54
19994,A079660,0
19994,A014160,0
19994,A004080,3.01
19994,A021050,3.47
19994,A002600,5.35
19994,A001020,0
19994,A007110,0
19994,A145210,0
19994,A000300,0
19994,A018500,1.83
19994,A008970,0
19994,A009070,2.37
19994,A077500,0
19994,A002720,1.29
19994,A008250,4
19994,A006880,0
19994,A003610,0
19994,A020760,0
19994,A007190,0
19994,A005010,0
19994,A008700,0
19994,A002920,3.82
19994,A002900,2.34
19994,A017180,0
19994,A013580,7.58
19994,A129260,0
19994,A005360,3.33
19994,A017550,0
19994,A012800,5.1
19994,A007590,1.11
19994,A012280,0
19994,A000500,5.87
19994,A017040,0
19994,A004450,5.52
19994,A009770,0
19994,A028100,0
19994,A001750,31.91
19994,A081000,0
19994,A010960,0
19994,A000220,1.56
19994,A016590,5
19994,A084670,0
19994,A016380,5.95
19994,A027740,0
19994,A011690,0.97
19994,A006570,7.32
19994,A005960,5.81
19994,A013000,0
19994,A013870,0
19994,A133820,0
19994,A011330,0
19994,A000590,2.86
19994,A001340,0
19994,A083420,0
19994,A010100,4.55
19994,A118000,0
19994,A023800,3.75
19994,A032560,1.64
19994,A025530,2
19994,A001570,1.39
19994,A071970,0
19994,A214330,0
19994,A120030,0
19994,A006660,0.96
19994,A001080,1.12
19994,A002200,4.24
19994,A008260,0
19994,A001210,0
19994,A015230,4.04
19994,A144620,0
19994,A014440,1.35
19994,A104120,0
19994,A011700,0
19994,A058730,0
19994,A014580,6.82
19994,A008870,4.59
19994,A015590,1.17
19994,A023810,5
19994,A011420,0
19994,A002760,1.3
19994,A015020,0
19994,A072130,0
19994,A006890,4.93
19994,A009310,0
19994,A004270,5.27
19994,A128820,0
19994,A005320,3.45
19994,A010040,8.77
19994,A001290,23.33
19994,A155660,0
19994,A004100,1.46
19994,A024070,3.66
19994,A030790,0
19994,A090080,0
19994,A004090,3.85
19994,A119650,0
19994,A210540,0
19994,A009460,0
19994,A092220,0
19994,A000910,2.27
19994,A004740,0
19994,A001620,1.85
19994,A001560,0
19994,A005420,0
19994,A104110,0
19994,A006740,3.14
19994,A003780,3.42
19994,A011810,0
19994,A109070,0
19994,A002070,2.98
19994,A023450,3.74
19994,A009190,4.29
19994,A017370,0
19994,A011500,0
19994,A088790,0
19994,A024900,1.19
19994,A071950,0
19994,A013360,0
19994,A093230,0
19994,A009320,0
19994,A023350,0
19994,A011300,4.27
19994,A000950,3.92
19994,A004410,0
19994,A031820,0.58
19994,A012600,1.39
19994,A002410,0
19994,A000760,1.95
19994,A001070,0
19994,A023150,0
19994,A000520,0.88
19994,A013700,3.98
19994,A002710,4.81
19994,A010660,4.61
19994,A008110,2.3
19994,A003580,0
19994,A069730,0
19994,A008420,4.39
19994,A003720,2.62
19994,A010770,2.83
19994,A051630,0
19994,A026940,8.73
19994,A001550,0
19994,A004140,0
19994,A009180,0.07
19994,A005620,2.68
19994,A003680,0
19994,A033250,0
19994,A005070,0
19994,A002140,0
19994,A044380,0
19994,A002690,0
19994,A020120,1.28
19994,A090370,0
19994,A049800,0
19994,A005820,6.31
19994,A007610,0.81
19994,A025820,6.9
19994,A009810,0
19994,A005030,0
19994,A010420,0.52
19994,A002220,1.02
19994,A006200,4.14
19994,A069460,0
19994,A025620,0
19994,A019180,0
19994,A003010,0.79
19994,A071090,0
19994,A015540,0
19994,A030720,3.76
19994,A101140,0
19994,A023960,2.62
19994,A006110,1.81
19994,A007460,1.51
19994,A005450,0
19994,A011390,0
19994,A074610,0
19994,A019490,1.15
19994,A134790,0
19994,A004920,2
19994,A008500,6.17
19994,A025890,0
19994,A010600,3.03
19994,A009470,2.08
19994,A009140,4.46
19994,A007630,1.32
19994,A027970,1.34
19994,A001420,1.42
19994,A002870,2
19994,A010580,0
19994,A011720,0
19994,A002420,0
19994,A011230,1.03
19994,A010640,4.29
19994,A001770,4.27
19994,A001140,7.56
19994,A007280,5
19995,A005930,0.94
19995,A015760,1.7
19995,A005380,2.78
19995,A090430,0
19995,A012330,0
19995,A028260,0
