date,dy,code
20121231,0,A170900
20121231,2.03,A049770
20121231,3.26,A082640
20121231,0,A185750
20121231,2.76,A052690
20121231,0.83,A023590
20121231,0.88,A001060
20121231,1.64,A039130
20121231,0.39,A081660
20121231,2.13,A064960
20121231,1,A145990
20121231,0.19,A003240
20121231,1.19,A011790
20121231,0,A180640
20121231,0.57,A001680
20121231,1.02,A020000
20121231,0,A009420
20121231,0.39,A024720
20121231,1.05,A006040
20121231,0,A037560
20121231,0,A003620
20121231,1.03,A025540
20121231,0.92,A000640
20121231,0.68,A006840
20121231,0.29,A007570
20121231,3.14,A001430
20121231,0,A008000
20121231,1.07,A004000
20121231,0,A000990
20121231,2.09,A014680
20121231,0,A175330
20121231,0,A020560
20121231,2.7,A069260
20121231,2.04,A034310
20121231,0.37,A033920
20121231,5.07,A071320
20121231,0.84,A009970
20121231,0,A089590
20121231,1.34,A103140
20121231,0.35,A115390
20121231,1.08,A096760
20121231,3.65,A001230
20121231,3.31,A019680
20121231,1.93,A018670
20121231,0,A001520
20121231,2.42,A003090
20121231,1.26,A000230
20121231,0.78,A060980
20121231,1.05,A053210
20121231,0,A000370
20121231,3.28,A072710
20121231,1.74,A012510
20121231,1.15,A016450
20121231,0,A020150
20121231,1.14,A002240
20121231,2.83,A002020
20121231,1.25,A005180
20121231,1.25,A003470
20121231,1.28,A093050
20121231,2.06,A003300
20121231,0,A101530
20121231,0.47,A007340
20121231,0,A085620
20121231,0.85,A009450
20121231,0.49,A005740
20121231,2.13,A017810
20121231,0.62,A044820
20121231,0,A210980
20121231,0.74,A031440
20121231,8.11,A002960
20121231,0.63,A078520
20121231,0,A093370
20121231,0.64,A003850
20121231,0,A138250
20121231,0,A003060
20121231,0.81,A008490
20121231,0.99,A009290
20121231,0,A117930
20121231,0.74,A004490
20121231,0.54,A029460
20121231,0,A011200
20121231,5.1,A003540
20121231,1.06,A005850
20121231,0.11,A003920
20121231,0,A214420
20121231,0,A036580
20121231,1.42,A034120
20121231,6.62,A007210
20121231,0.67,A004430
20121231,1.88,A084690
20121231,0.88,A122900
20121231,3.97,A029530
20121231,2.12,A058650
20121231,0.75,A002390
20121231,0.67,A031430
20121231,1.92,A009410
20121231,5.79,A001720
20121231,3.51,A021960
20121231,1.01,A079430
20121231,0,A004710
20121231,1.13,A019170
20121231,3,A006060
20121231,0.39,A025860
20121231,0,A000050
20121231,0,A070960
20121231,2.82,A005500
20121231,0,A016380
20121231,0.29,A101060
20121231,0,A192530
20121231,2.41,A004690
20121231,0,A002630
20121231,1.96,A014830
20121231,0,A002250
20121231,2.31,A017940
20121231,0,A005880
20121231,1.56,A017390
20121231,1.06,A005090
20121231,0,A006390
20121231,0.54,A037710
20121231,0,A152330
20121231,0,A095720
20121231,0,A097230
20121231,0.07,A900140
20121231,0.51,A005720
20121231,1.62,A003030
20121231,1.48,A102460
20121231,1.68,A015860
20121231,0,A005690
20121231,2.03,A002320
20121231,1.89,A001630
20121231,0,A032350
20121231,0,A003560
20121231,2.76,A016800
20121231,0,A214390
20121231,0,A001780
20121231,0.94,A126560
20121231,7.48,A033660
20121231,7.41,A042700
20121231,0,A000400
20121231,0.55,A003220
20121231,3.2,A104700
20121231,0,A102280
20121231,4.88,A015350
20121231,0,A213500
20121231,2.42,A011760
20121231,4.11,A036530
20121231,2.34,A007690
20121231,1.32,A002810
20121231,0,A112610
20121231,0.9,A138490
20121231,0,A200880
20121231,1.36,A033270
20121231,0.96,A030610
20121231,2.8,A008060
20121231,0,A001510
20121231,3.29,A004150
20121231,0,A004440
20121231,0.97,A003200
20121231,4.26,A005810
20121231,0,A004700
20121231,0,A002990
20121231,3.57,A027390
20121231,5.85,A000480
20121231,0.99,A004360
20121231,2.95,A016580
20121231,2.13,A000140
20121231,1.25,A089470
20121231,0,A095570
20121231,0.46,A001460
20121231,2.52,A003570
20121231,0,A007160
20121231,1.8,A001130
20121231,6.16,A008730
20121231,0.36,A003120
20121231,1.74,A102260
20121231,0,A194370
20121231,0,A002780
20121231,1.98,A009680
20121231,1.27,A000430
20121231,1.32,A000020
20121231,0,A107590
20121231,1.15,A001500
20121231,0,A183190
20121231,0,A011160
20121231,0,A039570
20121231,2.9,A079980
20121231,0,A004060
20121231,1.65,A012320
20121231,0,A002000
20121231,0.97,A017960
20121231,4.51,A000970
20121231,1.7,A004130
20121231,2.66,A004250
20121231,0,A010050
20121231,0,A002450
20121231,1.17,A000680
20121231,2.06,A005950
20121231,5.75,A000390
20121231,3.89,A000320
20121231,0,A000180
20121231,1.05,A004970
20121231,6.57,A009580
20121231,0.59,A004840
20121231,0,A003530
20121231,0.86,A161000
20121231,0,A011000
20121231,0,A003070
20121231,6.24,A092230
20121231,0,A082740
20121231,1.56,A085310
20121231,0,A000700
20121231,6.07,A025000
20121231,2.29,A000860
20121231,2.05,A007860
20121231,0,A004980
20121231,2.26,A013520
20121231,4.56,A004380
20121231,0,A001200
20121231,1,A010690
20121231,2.31,A005680
20121231,1.65,A002030
20121231,2.06,A012200
20121231,1.05,A001250
20121231,0,A001880
20121231,0,A000540
20121231,2.35,A014280
20121231,2.5,A084010
20121231,1.65,A033240
20121231,2.31,A012160
20121231,0,A001360
20121231,1.11,A067830
20121231,4.71,A015360
20121231,1.31,A011280
20121231,0,A007810
20121231,0.76,A136490
20121231,1.69,A007700
20121231,4.39,A090350
20121231,1.61,A010820
20121231,2.38,A001940
20121231,0,A005390
20121231,1.03,A007540
20121231,2.37,A069640
20121231,0,A006490
20121231,1.96,A002880
20121231,0,A091090
20121231,0,A002360
20121231,2.41,A001790
20121231,1.94,A007660
20121231,0,A084680
20121231,0,A068400
20121231,0,A004540
20121231,1.14,A092200
20121231,0,A037270
20121231,0,A011090
20121231,2.21,A004960
20121231,0.52,A130660
20121231,0.4,A021820
20121231,0,A084870
20121231,0,A900050
20121231,0.88,A000490
20121231,1.83,A012610
20121231,3.04,A001270
20121231,0,A000040
20121231,1.05,A044450
20121231,0,A025560
20121231,0,A227840
20121231,7.03,A100250
20121231,1.26,A002840
20121231,1.39,A035150
20121231,1.41,A004830
20121231,1.1,A033530
20121231,0,A004200
20121231,1.1,A103590
20121231,2.4,A009440
20121231,0,A005750
20121231,0,A016880
20121231,0,A005980
20121231,5.04,A003460
20121231,4.44,A034300
20121231,0,A003230
20121231,1.48,A026890
20121231,1.58,A007980
20121231,0.5,A163560
20121231,1.22,A100840
20121231,4.5,A117580
20121231,2.88,A092440
20121231,3.17,A058860
20121231,0,A005870
20121231,2.38,A004310
20121231,0,A011930
20121231,1.13,A006220
20121231,1.61,A002150
20121231,1.89,A013570
20121231,3.08,A019440
20121231,2.25,A002460
20121231,1.32,A001390
20121231,4.35,A004910
20121231,2,A006380
20121231,1.31,A009160
20121231,1.35,A019300
20121231,3.97,A002310
20121231,2.83,A063160
20121231,3.5,A002170
20121231,0.63,A094280
20121231,0,A009310
20121231,4.23,A003650
20121231,3.18,A075180
20121231,3.09,A016710
20121231,3.53,A041650
20121231,0,A003160
20121231,2.17,A002300
20121231,0.8,A001820
20121231,0,A123690
20121231,1.42,A016090
20121231,0,A030210
20121231,0.74,A003280
20121231,0,A005110
20121231,0,A014130
20121231,6.2,A016610
20121231,4.49,A015890
20121231,0,A004870
20121231,0,A000890
20121231,2.78,A006370
20121231,2.58,A004890
20121231,0.72,A012690
20121231,0,A008350
20121231,3.39,A003480
20121231,1.88,A014790
20121231,0.78,A002210
20121231,1.24,A002820
20121231,1.94,A035510
20121231,0.69,A005190
20121231,1.76,A001530
20121231,1.52,A005800
20121231,0.79,A100220
20121231,5.74,A024090
20121231,3.02,A035000
20121231,0,A004560
20121231,1.19,A003830
20121231,0,A001380
20121231,0,A058430
20121231,1.72,A047400
20121231,2.37,A023000
20121231,0,A024890
20121231,0,A006090
20121231,1.61,A012030
20121231,0,A003350
20121231,0,A077970
20121231,5.68,A034590
20121231,0,A103130
20121231,0,A002700
20121231,2.1,A033180
20121231,0,A014990
20121231,0,A008600
20121231,0,A017900
20121231,0,A003960
20121231,0,A075580
20121231,0,A012170
20121231,2.96,A053690
20121231,0,A004770
20121231,0,A006340
20121231,2.61,A068290
20121231,4.46,A093240
20121231,0,A110570
20121231,3.52,A078000
20121231,0,A009270
20121231,0,A017180
20121231,1.96,A018470
20121231,3.41,A014530
20121231,0,A025750
20121231,0,A134380
20121231,5.04,A105840
20121231,0,A011150
20121231,0,A000650
20121231,0,A004720
20121231,1,A008040
20121231,0,A009200
20121231,1.96,A012280
20121231,0,A014710
20121231,3.92,A003080
20121231,0,A014160
20121231,4.69,A002100
20121231,4.37,A058850
20121231,0,A000300
20121231,0,A079660
20121231,1.85,A005430
20121231,2.82,A004080
20121231,2.33,A000850
20121231,0,A001020
20121231,0,A007110
20121231,3.03,A018500
20121231,0,A007120
20121231,0,A001260
20121231,0,A008970
20121231,1.28,A123700
20121231,0,A008250
20121231,0,A027740
20121231,2.03,A006980
20121231,0,A015260
20121231,3.23,A002600
20121231,0,A008700
20121231,0,A017040
20121231,0,A077500
20121231,0.9,A020760
20121231,1.59,A009070
20121231,0,A013580
20121231,1.47,A017550
20121231,0,A001470
20121231,1.58,A028100
20121231,0,A006880
20121231,2.96,A007590
20121231,1.52,A129260
20121231,4.04,A002920
20121231,2.16,A003610
20121231,0,A007190
20121231,1.76,A005360
20121231,0,A002720
20121231,0,A145210
20121231,0,A011690
20121231,4.03,A005010
20121231,2.25,A000220
20121231,5.48,A004450
20121231,1.87,A009770
20121231,2.39,A071970
20121231,1.52,A081000
20121231,2.26,A016590
20121231,0,A025620
20121231,3.89,A001750
20121231,2.32,A012800
20121231,2.29,A013870
20121231,2.71,A000500
20121231,1.29,A002900
20121231,6,A084670
20121231,4.5,A010960
20121231,0,A092220
20121231,2.42,A006570
20121231,0,A133820
20121231,0,A000590
20121231,0.29,A014910
20121231,3.18,A083420
20121231,0,A011330
20121231,1.52,A021050
20121231,0.35,A001340
20121231,0,A013000
20121231,1.32,A032560
20121231,0,A010100
20121231,1.38,A023800
20121231,0,A005960
20121231,1.49,A011810
20121231,2.64,A058730
20121231,0.47,A001210
20121231,3.35,A011700
20121231,0.83,A006660
20121231,2.92,A008260
20121231,0,A214330
20121231,1.67,A014440
20121231,3.3,A001570
20121231,0,A120030
20121231,2.45,A015230
20121231,0,A118000
20121231,4.35,A002200
20121231,0,A109070
20121231,0,A011420
20121231,0.99,A001080
20121231,0.91,A144620
20121231,2.68,A025530
20121231,0,A015590
20121231,2.29,A004100
20121231,4.15,A008870
20121231,5.21,A014580
20121231,0,A128820
20121231,2.87,A072130
20121231,0,A015020
20121231,0,A155660
20121231,0,A090080
20121231,0,A210540
20121231,3.48,A006890
20121231,0,A104120
20121231,5.07,A119650
20121231,0,A030790
20121231,0,A009460
20121231,6.98,A024070
20121231,0,A093230
20121231,1.61,A010040
20121231,2.83,A023810
20121231,3.53,A004270
20121231,0,A001290
20121231,0,A088790
20121231,0,A000950
20121231,2.37,A004090
20121231,0,A001620
20121231,0,A005320
20121231,0,A071950
20121231,0,A012600
20121231,0,A004740
20121231,1.23,A002760
20121231,0,A005420
20121231,0,A009320
20121231,8.89,A003780
20121231,11.98,A006740
20121231,1.38,A000910
20121231,2.05,A023350
20121231,3.47,A002070
20121231,2.71,A011500
20121231,2.99,A001560
20121231,0,A044380
20121231,0,A001070
20121231,0.39,A007610
20121231,2.55,A017370
20121231,0,A009190
20121231,0,A003580
20121231,0,A011300
20121231,3,A031820
20121231,0,A025820
20121231,0,A104110
20121231,4.12,A024900
20121231,0.55,A023450
20121231,0,A023150
20121231,3.35,A000520
20121231,0,A002410
20121231,0.79,A004140
20121231,4.18,A010660
20121231,0,A101140
20121231,0,A013700
20121231,1.46,A003720
20121231,1.02,A069730
20121231,2.92,A008420
20121231,3.77,A026940
20121231,0,A000760
20121231,0,A004410
20121231,2.6,A002710
20121231,0.54,A009180
20121231,3.55,A010770
20121231,1.32,A033250
20121231,3.26,A013360
20121231,1.78,A008110
20121231,2.73,A002140
20121231,0,A001550
20121231,1.7,A010420
20121231,0,A003680
20121231,0,A020120
20121231,5.71,A051630
20121231,0,A005070
20121231,0.51,A090370
20121231,3.09,A005820
20121231,0,A002690
20121231,3.14,A005620
20121231,0,A009810
20121231,0,A069460
20121231,0,A049800
20121231,2.13,A019180
20121231,1.43,A003010
20121231,1.61,A023960
20121231,0,A011390
20121231,0,A006200
20121231,0,A007460
20121231,0,A004920
20121231,2.02,A002220
20121231,2.47,A005030
20121231,1.32,A134790
20121231,0,A005450
20121231,1.51,A071090
20121231,0,A074610
20121231,2.53,A006110
20121231,0,A019490
20121231,1.83,A030720
20121231,8.5,A008500
20121231,1.66,A009470
20121231,2.61,A009140
20121231,0,A025890
20121231,0,A007630
20121231,0,A015540
20121231,0,A010600
20121231,0,A010580
20121231,4.58,A001420
20121231,0,A027970
20121231,0,A011230
20121231,0,A011720
20121231,12.82,A002870
20121231,0,A002420
20121231,10.84,A010640
20121231,2.41,A001770
20121231,0.41,A001140
20121231,1.87,A007280
20130331,1.04,A005930
20130331,0.26,A015760
20130331,0.82,A005380
20130331,0.66,A012330
20130331,0.65,A090430
20130331,0.1,A035420
20130331,0,A028260
20130331,1.44,A032830
20130331,0,A000660
20130331,1.25,A000270
20130331,1.37,A055550
20130331,4.09,A017670
20130331,2.45,A005490
20130331,4.3,A033780
20130331,1.34,A051910
20130331,0.68,A051900
20130331,1.11,A034730
20130331,2.26,A096770
20130331,0.54,A002790
20130331,1.72,A000810
20130331,1.18,A105560
20130331,0,A018260
20130331,1.56,A003550
20130331,1.8,A010950
20130331,0.43,A011170
20130331,2.36,A035250
20130331,1.57,A010130
20130331,0,A008930
20130331,0.29,A066570
20130331,0,A034220
20130331,0.78,A009540
20130331,2.54,A030200
20130331,4.08,A021240
20130331,0.93,A006400
20130331,0.91,A086790
20130331,0.37,A023530
20130331,0.65,A086280
20130331,0,A000030
20130331,0.69,A047810
20130331,0,A128940
20130331,0.66,A161390
20130331,2.72,A024110
20130331,0.58,A004020
20130331,0.82,A001040
20130331,2.5,A018880
20130331,0.32,A001800
20130331,2.2,A088350
20130331,0,A027410
20130331,2.74,A005830
20130331,0.24,A036570
20130331,0.65,A097950
20130331,0.56,A139480
20130331,0,A000120
20130331,2.36,A078930
20130331,1.4,A032640
20130331,1.87,A029780
20130331,1.39,A009240
20130331,1.71,A002380
20130331,1.42,A004800
20130331,1.61,A007070
20130331,1.47,A012750
20130331,1.03,A009150
20130331,0.7,A009830
20130331,0.82,A000720
20130331,0,A036460
20130331,0.8,A000100
20130331,0.22,A012630
20130331,2.77,A051600
20130331,0.4,A069960
20130331,0.88,A007310
20130331,0.21,A004990
20130331,3.31,A001450
20130331,1.02,A000880
20130331,1.75,A138930
20130331,0.11,A000210
20130331,1.2,A016360
20130331,0.73,A047050
20130331,2.31,A037620
20130331,0.23,A008770
20130331,1.04,A006800
20130331,0.85,A005940
20130331,0.26,A011210
20130331,0.92,A012450
20130331,1.31,A071050
20130331,0,A003520
20130331,0.8,A079160
20130331,0,A047040
20130331,1.59,A004370
20130331,2.12,A034020
20130331,1.31,A010140
20130331,0.25,A005300
20130331,0,A010060
20130331,0,A079550
20130331,1,A006280
20130331,1.36,A000240
20130331,0,A204320
20130331,0,A001440
20130331,0.31,A161890
20130331,2.51,A000150
20130331,0,A006360
20130331,0,A011070
20130331,0.4,A004170
20130331,0,A003490
20130331,0,A028670
20130331,0,A028050
20130331,1.58,A011780
20130331,0.72,A006120
20130331,1.55,A006260
20130331,2.32,A002550
20130331,0.3,A005440
20130331,0,A030000
20130331,0.47,A111770
20130331,2.51,A000060
20130331,0.31,A002620
20130331,0,A014820
20130331,0.59,A000670
20130331,1.1,A120110
20130331,0,A192400
20130331,1.1,A005610
20130331,2.01,A005250
20130331,4.99,A000080
20130331,0,A003410
20130331,0,A214320
20130331,2.92,A114090
20130331,1.87,A138040
20130331,0.77,A105630
20130331,0.59,A057050
20130331,6.03,A008560
20130331,0.66,A039490
20130331,2.17,A003690
20130331,1.7,A139130
20130331,0,A226320
20130331,0,A017800
20130331,0.62,A003450
20130331,1.67,A010120
20130331,0,A192820
20130331,0,A001740
20130331,0.43,A064350
20130331,0,A010780
20130331,1.04,A001120
20130331,0.45,A010620
20130331,0,A073240
20130331,1.15,A006650
20130331,0.45,A002350
20130331,0,A042670
20130331,1.05,A069620
20130331,0.86,A042660
20130331,1.68,A000070
20130331,1.27,A108670
20130331,3.48,A003000
20130331,0,A181710
20130331,0,A068870
20130331,0.29,A071840
20130331,0.2,A002270
20130331,0.25,A170900
20130331,1.52,A049770
20130331,3.26,A082640
20130331,0.44,A185750
20130331,0.67,A052690
20130331,0.86,A023590
20130331,0.78,A001060
20130331,1.7,A039130
20130331,0.32,A081660
20130331,2.2,A064960
20130331,2.25,A145990
20130331,0.14,A003240
20130331,1.64,A011790
20130331,0,A180640
20130331,0.39,A001680
20130331,0.95,A020000
20130331,0,A009420
20130331,0.39,A024720
20130331,0.95,A006040
20130331,0.39,A037560
20130331,0,A003620
20130331,0.84,A025540
20130331,0.68,A000640
20130331,0.49,A006840
20130331,0.29,A007570
20130331,3.47,A001430
20130331,0,A008000
20130331,0.67,A004000
20130331,0,A000990
20130331,1.83,A014680
20130331,1.57,A175330
20130331,0,A020560
20130331,3.13,A069260
20130331,0.93,A034310
20130331,0,A033920
20130331,3.48,A071320
20130331,0.63,A009970
20130331,0,A089590
20130331,1.57,A103140
20130331,0.43,A115390
20130331,1.01,A096760
20130331,1.14,A001230
20130331,2.88,A019680
20130331,2.27,A018670
20130331,0,A001520
20130331,1.25,A003090
20130331,1.58,A000230
20130331,0.96,A060980
20130331,1.54,A053210
20130331,0,A000370
20130331,2.53,A072710
20130331,1.34,A012510
20130331,1.3,A016450
20130331,0,A020150
20130331,0.94,A002240
20130331,2.95,A002020
20130331,1.29,A005180
20130331,1.25,A003470
20130331,1.19,A093050
20130331,1.65,A003300
20130331,0,A101530
20130331,0.53,A007340
20130331,0,A085620
20130331,0.57,A009450
20130331,0.36,A005740
20130331,1.56,A017810
20130331,0.66,A044820
20130331,0,A210980
20130331,0.88,A031440
20130331,4.27,A002960
20130331,0.99,A078520
20130331,0,A093370
20130331,0.45,A003850
20130331,0,A138250
20130331,0,A003060
20130331,0.52,A008490
20130331,0.94,A009290
20130331,0,A117930
20130331,0.55,A004490
20130331,1.37,A029460
20130331,0,A011200
20130331,5.1,A003540
20130331,0.92,A005850
20130331,0.11,A003920
20130331,0,A214420
20130331,0,A036580
20130331,1.44,A034120
20130331,2.11,A007210
20130331,0.7,A004430
20130331,1.44,A084690
20130331,0.97,A122900
20130331,3.27,A029530
20130331,1.85,A058650
20130331,1.19,A002390
20130331,0.67,A031430
20130331,0,A009410
20130331,5.79,A001720
20130331,2.86,A021960
20130331,0.49,A079430
20130331,0,A004710
20130331,0.88,A019170
20130331,0,A006060
20130331,0.72,A025860
20130331,0.23,A000050
20130331,0,A070960
20130331,2.77,A005500
20130331,0,A016380
20130331,0.48,A101060
20130331,0,A192530
20130331,2.36,A004690
20130331,0,A002630
20130331,1.69,A014830
20130331,0,A002250
20130331,2.99,A017940
20130331,0,A005880
20130331,1.06,A017390
20130331,1.61,A005090
20130331,0,A006390
20130331,0.5,A037710
20130331,0,A152330
20130331,0,A095720
20130331,0,A097230
20130331,0.04,A900140
20130331,0.64,A005720
20130331,1.7,A003030
20130331,0.84,A102460
20130331,1.36,A015860
20130331,0,A005690
20130331,1.31,A002320
20130331,4.01,A001630
20130331,0,A032350
20130331,0,A003560
20130331,2.27,A016800
20130331,0,A214390
20130331,0,A001780
20130331,0.77,A126560
20130331,4.99,A033660
20130331,4.46,A042700
20130331,0,A000400
20130331,0.72,A003220
20130331,3.67,A104700
20130331,0,A102280
20130331,2.62,A015350
20130331,0,A213500
20130331,1.41,A011760
20130331,2.46,A036530
20130331,1.8,A007690
20130331,0.8,A002810
20130331,0,A112610
20130331,0,A138490
20130331,0,A200880
20130331,0.54,A033270
20130331,0.96,A030610
20130331,3.6,A008060
20130331,0,A001510
20130331,2.65,A004150
20130331,0,A004440
20130331,1.71,A003200
20130331,3.4,A005810
20130331,0,A004700
20130331,0,A002990
20130331,3.28,A027390
20130331,5.11,A000480
20130331,0.8,A004360
20130331,2.38,A016580
20130331,3.02,A000140
20130331,1.26,A089470
20130331,0,A095570
20130331,0.4,A001460
20130331,1.18,A003570
20130331,0,A007160
20130331,1.3,A001130
20130331,4.26,A008730
20130331,0.33,A003120
20130331,1.89,A102260
20130331,0,A194370
20130331,0,A002780
20130331,2.29,A009680
20130331,1.61,A000430
20130331,1.59,A000020
20130331,0,A107590
20130331,1.15,A001500
20130331,1.49,A183190
20130331,0,A011160
20130331,0,A039570
20130331,2.86,A079980
20130331,0,A004060
20130331,1.27,A012320
20130331,0,A002000
20130331,1.22,A017960
20130331,4.51,A000970
20130331,1.71,A004130
20130331,1.4,A004250
20130331,0,A010050
20130331,2.21,A002450
20130331,0.21,A000680
20130331,3.52,A005950
20130331,2.86,A000390
20130331,2.45,A000320
20130331,0,A000180
20130331,1.03,A004970
20130331,4.39,A009580
20130331,0.52,A004840
20130331,0,A003530
20130331,2.57,A161000
20130331,0,A011000
20130331,0,A003070
20130331,4.63,A092230
20130331,0,A082740
20130331,0,A085310
20130331,0,A000700
20130331,2.35,A025000
20130331,1.6,A000860
20130331,0.88,A007860
20130331,0,A004980
20130331,1.67,A013520
20130331,3.85,A004380
20130331,0,A001200
20130331,0.88,A010690
20130331,2.14,A005680
20130331,0.79,A002030
20130331,1.75,A012200
20130331,1.41,A001250
20130331,0,A001880
20130331,0,A000540
20130331,2.08,A014280
20130331,1.72,A084010
20130331,1.68,A033240
20130331,2.7,A012160
20130331,0,A001360
20130331,0.63,A067830
20130331,3.33,A015360
20130331,1.15,A011280
20130331,0.77,A007810
20130331,0.4,A136490
20130331,1.42,A007700
20130331,3.91,A090350
20130331,1.31,A010820
20130331,2.28,A001940
20130331,0,A005390
20130331,1.32,A007540
20130331,1.81,A069640
20130331,0,A006490
20130331,2.68,A002880
20130331,0,A091090
20130331,2.07,A002360
20130331,1.76,A001790
20130331,1.47,A007660
20130331,0,A084680
20130331,0,A068400
20130331,0,A004540
20130331,1.15,A092200
20130331,0,A037270
20130331,0,A011090
20130331,0.89,A004960
20130331,4.75,A130660
20130331,0.4,A021820
20130331,0.21,A084870
20130331,0,A900050
20130331,0.83,A000490
20130331,1.2,A012610
20130331,3.04,A001270
20130331,0,A000040
20130331,1.05,A044450
20130331,0,A025560
20130331,0,A227840
20130331,6.87,A100250
20130331,0,A002840
20130331,1.21,A035150
20130331,1.57,A004830
20130331,1.32,A033530
20130331,0,A004200
20130331,0.89,A103590
20130331,1.62,A009440
20130331,2.58,A005750
20130331,0,A016880
20130331,0,A005980
20130331,5.04,A003460
20130331,0,A034300
20130331,0.41,A003230
20130331,1.72,A026890
20130331,1.33,A007980
20130331,0.48,A163560
20130331,1.8,A100840
20130331,4.69,A117580
20130331,2.88,A092440
20130331,2.36,A058860
20130331,0,A005870
20130331,2.38,A004310
20130331,0,A011930
20130331,1.86,A006220
20130331,2.04,A002150
20130331,1.33,A013570
20130331,2.68,A019440
20130331,4.17,A002460
20130331,5.9,A001390
20130331,3.07,A004910
20130331,0,A006380
20130331,1.15,A009160
20130331,1.12,A019300
20130331,1.83,A002310
20130331,0.63,A063160
20130331,2.87,A002170
20130331,0.87,A094280
20130331,0,A009310
20130331,2.62,A003650
20130331,2.2,A075180
20130331,2.78,A016710
20130331,2.47,A041650
20130331,0,A003160
20130331,1.69,A002300
20130331,0.88,A001820
20130331,0,A123690
20130331,0.99,A016090
20130331,0,A030210
20130331,0.71,A003280
20130331,0,A005110
20130331,0,A014130
20130331,6.2,A016610
20130331,3.07,A015890
20130331,0,A004870
20130331,0,A000890
20130331,2.78,A006370
20130331,1.52,A004890
20130331,0,A012690
20130331,0,A008350
20130331,2.62,A003480
20130331,0,A014790
20130331,0.89,A002210
20130331,1.5,A002820
20130331,1.31,A035510
20130331,1.15,A005190
20130331,1.99,A001530
20130331,1.52,A005800
20130331,0.96,A100220
20130331,1.89,A024090
20130331,2.58,A035000
20130331,0,A004560
20130331,1.23,A003830
20130331,0,A001380
20130331,0,A058430
20130331,1.98,A047400
20130331,3.25,A023000
20130331,0,A024890
20130331,0,A006090
20130331,0,A012030
20130331,0,A003350
20130331,0,A077970
20130331,4.66,A034590
20130331,0,A103130
20130331,0,A002700
20130331,2.04,A033180
20130331,0,A014990
20130331,0,A008600
20130331,0,A017900
20130331,0,A003960
20130331,0,A075580
20130331,0,A012170
20130331,2.93,A053690
20130331,0,A004770
20130331,0,A006340
20130331,2.4,A068290
20130331,4.46,A093240
20130331,0,A110570
20130331,5.68,A078000
20130331,0,A009270
20130331,0.76,A017180
20130331,1.62,A018470
20130331,3.26,A014530
20130331,0,A025750
20130331,0,A134380
20130331,1.73,A105840
20130331,0,A011150
20130331,0,A000650
20130331,0,A004720
20130331,0.94,A008040
20130331,0.8,A009200
20130331,2.24,A012280
20130331,0,A014710
20130331,5.26,A003080
20130331,0,A014160
20130331,5.64,A002100
20130331,3.46,A058850
20130331,0,A000300
20130331,0,A079660
20130331,2.2,A005430
20130331,2.87,A004080
20130331,3,A000850
20130331,0,A001020
20130331,0,A007110
20130331,3.03,A018500
20130331,0,A007120
20130331,0,A001260
20130331,0,A008970
20130331,1.83,A123700
20130331,1.18,A008250
20130331,0,A027740
20130331,1.81,A006980
20130331,0,A015260
20130331,1.62,A002600
20130331,0,A008700
20130331,0,A017040
20130331,0,A077500
20130331,1.28,A020760
20130331,1.29,A009070
20130331,0,A013580
20130331,0,A017550
20130331,0,A001470
20130331,2.14,A028100
20130331,0,A006880
20130331,3.17,A007590
20130331,0.88,A129260
20130331,2.91,A002920
20130331,2.16,A003610
20130331,0,A007190
20130331,2.53,A005360
20130331,0.53,A002720
20130331,0,A145210
20130331,0,A011690
20130331,3.77,A005010
20130331,2.25,A000220
20130331,4.82,A004450
20130331,2.24,A009770
20130331,0,A071970
20130331,1.38,A081000
20130331,1.56,A016590
20130331,0,A025620
20130331,3.89,A001750
20130331,0,A012800
20130331,1.95,A013870
20130331,5.24,A000500
20130331,1.87,A002900
20130331,4.32,A084670
20130331,3.66,A010960
20130331,0,A092220
20130331,3.53,A006570
20130331,0,A133820
20130331,0,A000590
20130331,0.3,A014910
20130331,3.21,A083420
20130331,0,A011330
20130331,0,A021050
20130331,0,A001340
20130331,0,A013000
20130331,1.2,A032560
20130331,2.07,A010100
20130331,2.44,A023800
20130331,0,A005960
20130331,0,A011810
20130331,3.1,A058730
20130331,0.38,A001210
20130331,2.83,A011700
20130331,0.63,A006660
20130331,2.7,A008260
20130331,0,A214330
20130331,2.75,A014440
20130331,3.93,A001570
20130331,0,A120030
20130331,2.04,A015230
20130331,0,A118000
20130331,2.26,A002200
20130331,0,A109070
20130331,0,A011420
20130331,0.99,A001080
20130331,1.44,A144620
20130331,3.03,A025530
20130331,0,A015590
20130331,2.14,A004100
20130331,4.15,A008870
20130331,4.59,A014580
20130331,0,A128820
20130331,4.14,A072130
20130331,0,A015020
20130331,0.78,A155660
20130331,3.18,A090080
20130331,0,A210540
20130331,2.72,A006890
20130331,0,A104120
20130331,1.08,A119650
20130331,0,A030790
20130331,0,A009460
20130331,6.09,A024070
20130331,0,A093230
20130331,1.39,A010040
20130331,2.09,A023810
20130331,2.94,A004270
20130331,0,A001290
20130331,0,A088790
20130331,0,A000950
20130331,2.08,A004090
20130331,0,A001620
20130331,0,A005320
20130331,0,A071950
20130331,0,A012600
20130331,0,A004740
20130331,0.83,A002760
20130331,0,A005420
20130331,0,A009320
20130331,6.67,A003780
20130331,10.55,A006740
20130331,1.37,A000910
20130331,2.12,A023350
