code,price
A025750,856.6666667
A008040,3373.333333
A000650,26316.66667
A103130,5923.333333
A000850,50450
A004720,451
A003080,22150
A009200,2756.666667
A058850,2120
A009270,1188.333333
A006980,1603.333333
A005430,31883.33333
A002100,2905
A012170,6056.666667
A001260,1305
A015260,924.3333333
A077970,19816.66667
A123700,4718.333333
A007120,557.6666667
A033180,922.3333333
A079660,14300
A014160,380.6666667
A004080,9226.666667
A021050,4121.666667
A002600,68866.66667
A001020,512
A007110,826
A145210,0
A000300,1375
A018500,1803.333333
A008970,2693.333333
A009070,17066.66667
A077500,3068.333333
A002720,2481.666667
A008250,4816.666667
A006880,0
A003610,10143.33333
A020760,9803.333333
A007190,1988.333333
A005010,19283.33333
A008700,451
A002920,2473.333333
A002900,16933.33333
A017180,3546.666667
A013580,14683.33333
A129260,0
A005360,2395
A017550,1616.666667
A012800,1175
A007590,6236.666667
A012280,530.6666667
A000500,14916.66667
A017040,1998.333333
A004450,18483.33333
A009770,36100
A028100,10250
A001750,6236.666667
A081000,10356.66667
A010960,1855
A000220,5116.666667
A016590,13150
A084670,16150
A016380,5750
A027740,1048.666667
A011690,750.3333333
A006570,4018.333333
A005960,4665
A013000,613.6666667
A013870,0
A133820,0
A011330,310.3333333
A000590,39000
A001340,36800
A083420,2846.666667
A010100,13166.66667
A118000,451.3333333
A023800,6383.333333
A032560,4436.666667
A025530,2935
A001570,733.6666667
A071970,6650
A214330,0
A120030,38066.66667
A006660,6563.333333
A001080,15066.66667
A002200,11350
A008260,1921.666667
A001210,21016.66667
A015230,34983.33333
A144620,0
A014440,2570
A104120,2161.666667
A011700,1138.333333
A058730,1936.666667
A014580,18833.33333
A008870,34866.66667
A015590,3220
A023810,3855
A011420,1681.666667
A002760,2340
A015020,266.3333333
A072130,4058.333333
A006890,3115
A009310,2768.333333
A004270,7480
A128820,29483.33333
A005320,208.3333333
A010040,2971.666667
A001290,1200
A155660,0
A004100,6566.666667
A024070,3998.333333
A030790,719.6666667
A090080,1380
A004090,31283.33333
A119650,15966.66667
A210540,0
A009460,535.6666667
A092220,769.3333333
A000910,5576.666667
A004740,2430
A001620,1588.333333
A001560,5686.666667
A005420,17983.33333
A104110,3055
A006740,13866.66667
A003780,1866.666667
A011810,13750
A109070,1188.333333
A002070,8150
A023450,33733.33333
A009190,929
A017370,2913.333333
A011500,3285
A088790,7100
A024900,8346.666667
A071950,847.3333333
A013360,4695
A093230,4595
A009320,794
A023350,4245
A011300,673
A000950,29083.33333
A004410,1750
A031820,871.3333333
A012600,3998.333333
A002410,1275
A000760,6150
A001070,23283.33333
A023150,2476.666667
A000520,4366.666667
A013700,2705
A002710,5145
A010660,28950
A008110,2683.333333
A003580,5150
A069730,3478.333333
A008420,1890
A003720,5485
A010770,3095
A051630,1143.333333
A026940,1945
A001550,12566.66667
A004140,3765
A009180,1186.666667
A005620,58933.33333
A003680,10500
A033250,1340
A005070,6416.666667
A002140,3273.333333
A044380,398.6666667
A002690,0
A020120,1363.333333
A090370,6333.333333
A049800,4616.666667
A005820,9200
A007610,2053.333333
A025820,1485
A009810,509
A005030,1540
A010420,785.3333333
A002220,14683.33333
A006200,1311.666667
A069460,2528.333333
A025620,501.6666667
A019180,1315
A003010,4718.333333
A071090,38733.33333
A015540,386.3333333
A030720,19700
A101140,219
A023960,2318.333333
A006110,2640
A007460,2085
A005450,4958.333333
A011390,13900
A074610,653
A019490,5088.333333
A134790,10476.66667
A004920,9176.666667
A008500,13183.33333
A025890,3060
A010600,420.3333333
A009470,3913.333333
A009140,11666.66667
A007630,449
A027970,1930
A001420,1978.333333
A002870,7700
A010580,689
A011720,338
A002420,30066.66667
A011230,1445
A010640,1118.333333
A001770,10466.66667
A001140,10966.66667
A007280,47700
A005930,1119333.333
A015760,26083.33333
A005380,213000
A090430,1033666.667
A012330,278833.3333
A028260,0
A035420,218500
A032830,85166.66667
A000660,25900
A000270,67000
A055550,42916.66667
A051910,361333.3333
A005490,403833.3333
A033780,77333.33333
A017670,142166.6667
A034730,123666.6667
A051900,494500
A018260,0
A096770,164166.6667
A000810,210833.3333
A105560,40133.33333
A002790,248666.6667
A003550,66933.33333
A011170,337000
A010950,116633.3333
A034220,27450
A035250,26433.33333
A010130,371833.3333
A066570,79766.66667
A008930,20016.66667
A030200,33866.66667
A021240,37650
A009540,295666.6667
A023530,361666.6667
A006400,137666.6667
A086790,37816.66667
A086280,191166.6667
A000030,865
A004020,104666.6667
A001040,77700
A024110,12516.66667
A161390,0
A047810,33816.66667
A018880,22116.66667
A001800,678000
A128940,61533.33333
A088350,7436.666667
A027410,0
A097950,309833.3333
A139480,266666.6667
A036570,288333.3333
A005830,49500
A032640,6746.666667
A000120,82466.66667
A078930,58616.66667
A029780,41200
A007070,22783.33333
A002380,308833.3333
A009240,22633.33333
A004800,60466.66667
A009830,26733.33333
A012750,56133.33333
A000720,74466.66667
A009150,87300
A036460,40916.66667
A004990,1728000
A051600,39283.33333
A000100,127000
A012630,21000
A069960,167000
A007310,157333.3333
A000880,34850
A001450,33066.66667
A138930,12566.66667
A037620,35533.33333
A000210,107700
A003520,2013.333333
A016360,56666.66667
A006800,12516.66667
A047050,31016.66667
A008770,41933.33333
A005940,12650
A034020,68366.66667
A010060,246666.6667
A005300,1314333.333
A047040,10966.66667
A011210,132333.3333
A004370,233666.6667
A079160,25783.33333
A012450,57166.66667
A071050,40533.33333
A004170,257333.3333
A001440,3128.333333
A000240,43866.66667
A006360,95800
A010140,33950
A003490,48333.33333
A028050,210500
A006280,139666.6667
A079550,0
A000150,154000
A011780,164833.3333
A011070,81166.66667
A111770,25716.66667
A161890,0
A002550,24016.66667
A005610,13100
A005440,15433.33333
A006120,64566.66667
A028670,6800
A204320,0
A000670,1221666.667
A030000,18450
A000080,25133.33333
A114090,18616.66667
A120110,69533.33333
A105630,7150
A214320,0
A014820,1150
A006260,81933.33333
A000060,11933.33333
A057050,140166.6667
A192400,0
A008560,793.6666667
A138040,2780
A005250,14100
A039490,59200
A003690,14550
A003450,10010
A226320,0
A002620,13416.66667
A001740,10463.33333
A006650,99333.33333
A010120,65166.66667
A139130,14300
A001120,53933.33333
A064350,0
A192820,0
A017800,132000
A003410,4820
A002350,17466.66667
A000070,81333.33333
A010620,129000
A002270,416833.3333
A010780,14550
A042670,19733.33333
A042660,28283.33333
A108670,82800
A071840,70700
A073240,12850
A181710,0
A082640,13950
A003000,14266.66667
A068870,35266.66667
A170900,0
A023590,12856.66667
A052690,95433.33333
A049770,66033.33333
A039130,38116.66667
A185750,0
A145990,48816.66667
A081660,78100
A001680,14750
A180640,0
A003240,1293666.667
A069620,28050
A011790,43916.66667
A020000,31866.66667
A006040,177666.6667
A001060,15400
A003620,6426.666667
A025540,22483.33333
A064960,30150
A000640,90000
A007570,30316.66667
A037560,0
A008000,983.6666667
A001430,48533.33333
A101530,0
A004000,61600
A014680,18416.66667
A020560,6986.666667
A024720,8133.333333
A089590,0
A009420,9333.333333
A034310,51233.33333
A000990,8433.333333
A175330,0
A009970,53933.33333
A033920,11466.66667
A103140,30233.33333
A071320,57966.66667
A006840,35150
A115390,33883.33333
A001230,22383.33333
A069260,21150
A001520,1150
A019680,6146.666667
A005740,162000
A002240,43916.66667
A096760,2465
A016450,5366.666667
A000370,7390
A018670,71200
A072710,52133.33333
A012510,8430
A053210,24700
A000230,7410
A017810,33216.66667
A003300,46516.66667
A005180,60000
A007340,11166.66667
A093050,42900
A085620,0
A003090,15033.33333
A002020,22266.66667
A003470,5290
A009450,6376.666667
A020150,16533.33333
A002960,211833.3333
A210980,0
A060980,181333.3333
A138250,0
A044820,15700
A019170,5483.333333
A004490,45700
A093370,7606.666667
A003540,11650
A009290,4048.333333
A008490,14816.66667
A031440,79600
A078520,30750
A003060,2376.666667
A029460,5260
A007210,20800
A003920,809333.3333
A005850,20216.66667
A036580,3886.666667
A034120,35450
A031430,110166.6667
A084690,4231.666667
A058650,131000
A025860,10866.66667
A003850,16166.66667
A001720,30133.33333
A021960,14916.66667
A117930,14100
A009410,5763.333333
A004710,22450
A122900,17183.33333
A004430,10300
A029530,52700
A002390,12350
A079430,7650
A192530,0
A101060,3743.333333
A000050,104466.6667
A004690,95066.66667
A017390,49750
A900140,9073.333333
A003030,87466.66667
A014830,53266.66667
A037710,173666.6667
A017940,56500
A005090,66000
A006060,9020
A005500,8263.333333
A214420,0
A015860,2128.333333
A005720,69333.33333
A126560,2836.666667
A095720,15050
A016800,32050
A102460,11140
A001780,2845
A001630,19633.33333
A104700,25333.33333
A152330,0
A005880,28133.33333
A032350,15250
A002320,22616.66667
A213500,0
A002630,914.6666667
A042700,6433.333333
A000400,5803.333333
A102280,1416.666667
A033660,4930
A200880,0
A011200,28450
A214390,0
A003220,5925
A015350,18650
A138490,5876.666667
A002810,5833.333333
A002990,7163.333333
A008060,11383.33333
A004150,8710
A002250,12783.33333
A003200,82900
A005690,10606.66667
A036530,12983.33333
A097230,20000
A007690,51516.66667
A030610,5770
A000480,64833.33333
A003560,3526.666667
A027390,18616.66667
A004440,0
A004360,16316.66667
A095570,0
A011760,25683.33333
A001510,1326.666667
A033270,6343.333333
A112610,0
A000140,11300
A003570,17383.33333
A007160,57133.33333
A005810,25616.66667
A089470,6083.333333
A016580,6170
A008730,7956.666667
A001130,159666.6667
A009680,8220
A000430,4993.333333
A003120,83066.66667
A000020,4548.333333
A183190,0
A002780,230.3333333
A102260,3836.666667
A001500,14300
A011160,3325
A002450,1960
A000320,7350
A107590,133833.3333
A000180,17500
A012320,55966.66667
A000390,3661.666667
A002000,25750
A017960,6326.666667
A004970,13133.33333
A001460,157333.3333
A039570,0
A004250,2836.666667
A004700,12416.66667
A003530,5086.666667
A194370,0
A010050,445
A000970,3570
A005950,25916.66667
A000680,4670
A006390,7146.666667
A007860,9283.333333
A004980,3045
A003070,5291.666667
A009580,5536.666667
A092230,41850
A079980,3850
A025000,58533.33333
A011000,1276.666667
A005680,9973.333333
A161000,0
A001940,35433.33333
A000860,15450
A004130,10326.66667
A001250,12566.66667
A084010,9236.666667
A005110,379.3333333
A082740,13133.33333
A000540,5943.333333
A004840,8720
A001200,3646.666667
A002030,38183.33333
A136490,7513.333333
A013520,14616.66667
A001880,1975
A067830,2508.333333
A004060,354.6666667
A015360,25650
A033240,9666.666667
A004380,7603.333333
A000700,8193.333333
A069640,12216.66667
A010690,12216.66667
A084680,1085.666667
A090350,3103.333333
A012160,1456.666667
A004960,7893.333333
A085310,4478.333333
A011280,1573.333333
A007540,20100
A014280,12216.66667
A001790,22400
A011090,519.3333333
A005390,1107.333333
A010820,2005
A007810,9100
A068400,0
A084870,19066.66667
A007660,5250
A001360,2326.666667
A227840,0
A004540,4478.333333
A900050,5486.666667
A021820,11950
A000040,770.6666667
A091090,3860
A007700,6726.666667
A092200,6803.333333
A002880,2680
A001270,17416.66667
A034300,14800
A044450,4046.666667
A007980,20583.33333
A130660,6840
A025560,379.6666667
A004200,2153.333333
A005750,2018.333333
A100250,1553.333333
A012610,3496.666667
A002840,95200
A003460,14750
A026890,1588.333333
A003230,37650
A012200,2996.666667
A037270,2728.333333
A004830,2113.333333
A103590,6530
A033530,11600
A000490,4135
A016090,1573.333333
A006380,23783.33333
A004310,1466.666667
A100840,19333.33333
A035150,3236.666667
A117580,5313.333333
A092440,5130
A009440,2480
A001390,7720
A005870,3385
A016880,5003.333333
A058860,2821.666667
A019440,27800
A005980,20166.66667
A006220,5025
A002150,13616.66667
A011930,4256.666667
A004910,6910
A013570,13650
A075180,4388.333333
A014130,22766.66667
A041650,4838.333333
A002360,371.6666667
A063160,15083.33333
A016710,7223.333333
A123690,1846.666667
A009160,5203.333333
A006490,1095
A035510,49816.66667
A094280,3536.666667
A014790,13150
A002300,20733.33333
A002700,794
A003480,7940
A006370,14016.66667
A035000,8593.333333
A004870,3100
A012030,11866.66667
A003650,48433.33333
A002820,6986.666667
A016610,4511.666667
A003160,1338.333333
A000890,5139.666667
A002310,9266.666667
A002210,1895
A002460,3381.666667
A015890,3336.666667
A012690,3441.666667
A030210,2398.333333
A100220,10270
A001820,7153.333333
A019300,1735
A004770,555.6666667
A001530,49600
A004560,13066.66667
A004890,60833.33333
A003280,796.6666667
A023000,5130
A006090,14716.66667
A058430,18883.33333
A008350,718.6666667
A003350,3888.333333
A024090,10833.33333
A003830,80066.66667
A163560,0
A005190,15983.33333
A005800,96566.66667
A047400,1943.333333
A002170,24566.66667
A034590,20600
A014990,640
A014910,2408.333333
A093240,2843.333333
A011150,3035
A008600,2008.333333
A053690,8330
A110570,4878.333333
A001380,1151.666667
A014530,17366.66667
A075580,0
A017900,3310
A003960,16550
A001470,6683.333333
A078000,7083.333333
A105840,13883.33333
A006340,654.6666667
A068290,6183.333333
A018470,10080
A024890,855.6666667
A134380,22633.33333
A014710,0
A025750,1253.333333
A008040,4433.333333
A000650,30033.33333
A103130,5603.333333
A000850,47633.33333
A004720,1068.666667
A003080,23800
A009200,2830
A058850,2205
A009270,1383.333333
A006980,2691.666667
A005430,32683.33333
A002100,3120
A012170,6766.666667
A001260,1171.666667
A015260,1421.666667
A077970,16366.66667
A123700,6145
A007120,670.3333333
A033180,1336.666667
A079660,12600
A014160,396.3333333
A004080,8996.666667
A021050,3640
A002600,76066.66667
A001020,517.3333333
A007110,1149.333333
A145210,0
A000300,2971.666667
A018500,1926.666667
A008970,2675
A009070,17233.33333
A077500,4186.666667
A002720,2520
A008250,5903.333333
A006880,0
A003610,11566.66667
A020760,12500
A007190,1991.666667
A005010,22516.66667
A008700,620.3333333
A002920,2416.666667
A002900,22916.66667
A017180,4626.666667
A013580,13883.33333
A129260,8406.666667
A005360,4835
A017550,1746.666667
A012800,1456.666667
A007590,6286.666667
A012280,807
A000500,17683.33333
A017040,3381.666667
A004450,19583.33333
A009770,36366.66667
A028100,10466.66667
A001750,6786.666667
A081000,9123.333333
A010960,2138.333333
A000220,5780
A016590,16783.33333
A084670,17483.33333
A016380,6343.333333
A027740,1138.333333
A011690,920.6666667
A006570,4081.666667
A005960,4803.333333
A013000,1278.333333
A013870,0
A133820,0
A011330,467
A000590,37000
A001340,38800
A083420,3111.666667
A010100,13566.66667
A118000,1545.333333
A023800,5623.333333
A032560,4686.666667
A025530,3231.666667
A001570,967.3333333
A071970,6360
A214330,0
A120030,39483.33333
A006660,8113.333333
A001080,16716.66667
A002200,12400
A008260,1930
A001210,26350
A015230,36433.33333
A144620,0
A014440,4406.666667
A104120,2375
A011700,1276.666667
A058730,2286.666667
A014580,19700
A008870,44116.66667
A015590,2733.333333
A023810,3753.333333
A011420,1988.333333
A002760,2900
A015020,371
A072130,5130
A006890,3816.666667
A009310,3505
A004270,8066.666667
A128820,28566.66667
A005320,1696.666667
A010040,3461.666667
A001290,1311.666667
A155660,0
A004100,7406.666667
A024070,4040
A030790,934.3333333
A090080,1715
A004090,34833.33333
A119650,17483.33333
A210540,0
A009460,570.3333333
A092220,808.3333333
A000910,6536.666667
A004740,3225
A001620,2288.333333
A001560,5296.666667
A005420,17100
A104110,3148.333333
A006740,14816.66667
A003780,2031.666667
A011810,12966.66667
A109070,1255
A002070,8196.666667
A023450,46333.33333
A009190,924.3333333
A017370,2906.666667
A011500,3351.666667
A088790,6226.666667
A024900,16033.33333
A071950,1181.666667
A013360,4766.666667
A093230,5676.666667
A009320,811.6666667
A023350,5483.333333
A011300,832.6666667
A000950,29966.66667
A004410,2230
A031820,949.6666667
A012600,4085
A002410,1735
A000760,7200
A001070,25150
A023150,3290
A000520,4465
A013700,2801.666667
A002710,5240
A010660,28866.66667
A008110,2526.666667
A003580,5116.666667
A069730,3868.333333
A008420,1971.666667
A003720,5520
A010770,3008.333333
A051630,1786.666667
A026940,2120
A001550,13683.33333
A004140,5111.666667
A009180,1573.333333
A005620,58900
A003680,11166.66667
A033250,1420
A005070,7070
A002140,4040
A044380,430.3333333
A002690,0
A020120,2131.666667
A090370,6826.666667
A049800,5605
A005820,9820
A007610,3030
A025820,1596.666667
A009810,593
A005030,1758.333333
A010420,1010
A002220,15416.66667
A006200,1660
A069460,2731.666667
A025620,766
A019180,1460
A003010,4905
A071090,44666.66667
A015540,320.6666667
A030720,19900
A101140,219
A023960,3076.666667
A006110,2703.333333
A007460,1725
A005450,5060
A011390,17600
A074610,627
A019490,6563.333333
A134790,10440
A004920,12793.33333
A008500,14200
A025890,3465
A010600,1251.666667
A009470,4181.666667
A009140,13083.33333
A007630,710.6666667
A027970,1508.333333
A001420,2253.333333
A002870,7406.666667
A010580,669.3333333
A011720,344
A002420,30083.33333
A011230,1585
A010640,1476.666667
A001770,12200
A001140,14466.66667
A007280,48566.66667
A005930,1292666.667
A015760,22016.66667
A005380,245500
A090430,1110666.667
A012330,291500
A028260,0
A035420,248833.3333
A032830,97900
A000660,27150
A000270,78166.66667
A055550,40783.33333
A051910,318166.6667
A005490,372333.3333
A033780,78166.66667
A017670,134166.6667
A034730,99566.66667
A051900,584666.6667
A018260,0
A096770,155833.3333
A000810,212166.6667
A105560,39266.66667
A002790,285833.3333
A003550,59066.66667
A011170,281333.3333
A010950,101033.3333
A034220,24383.33333
A035250,24566.66667
A010130,373833.3333
A066570,73233.33333
A008930,14103.33333
A030200,29683.33333
A021240,36016.66667
A009540,292166.6667
A023530,340833.3333
A006400,147500
A086790,40066.66667
A086280,206833.3333
A000030,865
A004020,95033.33333
A001040,80266.66667
A024110,12733.33333
A161390,0
A047810,27416.66667
A018880,21583.33333
A001800,869000
A128940,56933.33333
A088350,6743.333333
A027410,0
A097950,348000
A139480,257166.6667
A036570,280333.3333
A005830,46916.66667
A032640,5800
A000120,75166.66667
A078930,59400
A029780,36433.33333
A007070,23200
A002380,302000
A009240,21233.33333
A004800,56733.33333
A009830,23066.66667
A012750,54933.33333
A000720,72900
A009150,103633.3333
A036460,41550
A004990,1613666.667
A051600,42233.33333
A000100,113333.3333
A012630,24116.66667
A069960,157666.6667
A007310,161666.6667
A000880,30016.66667
A001450,30616.66667
A138930,12333.33333
A037620,35850
A000210,108933.3333
A003520,1691.666667
A016360,52333.33333
A006800,11600
A047050,33200
A008770,50766.66667
A005940,11600
A034020,56666.66667
A010060,214500
A005300,1279000
A047040,9366.666667
A011210,155833.3333
A004370,222666.6667
A079160,26050
A012450,70200
A071050,41166.66667
A004170,243166.6667
A001440,3091.666667
A000240,44933.33333
A006360,87800
A010140,38550
A003490,46800
A028050,218333.3333
A006280,125333.3333
A079550,0
A000150,138666.6667
A011780,121166.6667
A011070,85966.66667
A111770,24900
A161890,0
A002550,24916.66667
A005610,16483.33333
A005440,15666.66667
A006120,57333.33333
A028670,5970
A204320,0
A000670,994000
A030000,18550
A000080,23550
A114090,22783.33333
A120110,66000
A105630,8783.333333
A214320,0
A014820,1171.666667
A006260,78100
A000060,12033.33333
A057050,131000
A192400,0
A008560,808.3333333
A138040,2701.666667
A005250,12633.33333
A039490,68733.33333
A003690,12733.33333
A003450,9300
A226320,0
A002620,15600
A001740,9366.666667
A006650,83000
A010120,59066.66667
A139130,14516.66667
A001120,44700
A064350,0
A192820,0
A017800,101166.6667
A003410,4616.666667
A002350,18883.33333
A000070,61900
A010620,124500
A002270,488000
A010780,11966.66667
A042670,20583.33333
A042660,29533.33333
A108670,66000
A071840,59466.66667
A073240,12900
A181710,0
A082640,11343.33333
A003000,11816.66667
A068870,31300
A170900,0
A023590,12066.66667
A052690,73866.66667
A049770,69633.33333
A039130,45800
A185750,0
A145990,47300
A081660,82833.33333
A001680,17266.66667
A180640,0
A003240,1002666.667
A069620,24266.66667
A011790,41666.66667
A020000,34483.33333
A006040,184000
A001060,14166.66667
A003620,6250
A025540,21183.33333
A064960,24733.33333
A000640,76000
A007570,24583.33333
A037560,0
A008000,828.6666667
A001430,44766.66667
A101530,0
A004000,53366.66667
A014680,17416.66667
A020560,6606.666667
A024720,9473.333333
A089590,0
A009420,8166.666667
A034310,50933.33333
A000990,8656.666667
A175330,0
A009970,56900
A033920,11416.66667
A103140,28000
A071320,51100
A006840,26483.33333
A115390,31366.66667
A001230,18416.66667
A069260,21816.66667
A001520,983.3333333
A019680,5903.333333
A005740,165666.6667
A002240,37616.66667
A096760,2411.666667
A016450,7426.666667
A000370,6553.333333
A018670,62466.66667
A072710,51933.33333
A012510,7256.666667
A053210,21516.66667
A000230,7003.333333
A017810,38900
A003300,41216.66667
A005180,62833.33333
A007340,11583.33333
A093050,37633.33333
A085620,0
A003090,15100
A002020,24116.66667
A003470,4556.666667
A009450,7090
A020150,14066.66667
A002960,214833.3333
A210980,0
A060980,168666.6667
A138250,0
A044820,19316.66667
A019170,4316.666667
A004490,44633.33333
A093370,6213.333333
A003540,10136.66667
A009290,3920
A008490,12516.66667
A031440,76133.33333
A078520,51600
A003060,1743.333333
A029460,4500
A007210,16150
A003920,680666.6667
A005850,19100
A036580,3760
A034120,33516.66667
A031430,92400
A084690,4351.666667
A058650,116833.3333
A025860,9363.333333
A003850,13200
A001720,29800
A021960,15700
A117930,14516.66667
A009410,5096.666667
A004710,19466.66667
A122900,18966.66667
A004430,8643.333333
A029530,53966.66667
A002390,11916.66667
A079430,6480
A192530,0
A101060,3466.666667
A000050,100200
A004690,92233.33333
A017390,46466.66667
A900140,11866.66667
A003030,93566.66667
A014830,42883.33333
A037710,210333.3333
A017940,49833.33333
A005090,55166.66667
A006060,6957
A005500,8483.333333
A214420,0
A015860,1926.666667
A005720,55566.66667
A126560,3071.666667
A095720,11096.66667
A016800,30416.66667
A102460,10003.33333
A001780,2323.333333
A001630,16266.66667
A104700,24416.66667
A152330,0
A005880,17250
A032350,13400
A002320,19500
A213500,0
A002630,757.6666667
A042700,5590
A000400,5906.666667
A102280,1081
A033660,5176.666667
A200880,0
A011200,28150
A214390,0
A003220,5361.666667
A015350,18366.66667
A138490,7716.666667
A002810,6146.666667
A002990,6453.333333
A008060,11133.33333
A004150,7590
A002250,11216.66667
A003200,77600
A005690,6360
A036530,11066.66667
A097230,16833.33333
A007690,46733.33333
A030610,5065
A000480,62133.33333
A003560,2540
A027390,19016.66667
A004440,0
A004360,15000
A095570,0
A011760,23183.33333
A001510,1205
A033270,5263.333333
A112610,0
A000140,10326.66667
A003570,13866.66667
A007160,49100
A005810,23116.66667
A089470,5813.333333
A016580,6280
A008730,7996.666667
A001130,129500
A009680,7776.666667
A000430,5480
A003120,83333.33333
A000020,4780
A183190,0
A002780,1575
A102260,3906.666667
A001500,13650
A011160,3248.333333
A002450,1525
A000320,7306.666667
A107590,147000
A000180,17333.33333
A012320,55933.33333
A000390,3728.333333
A002000,23750
A017960,5983.333333
A004970,14116.66667
A001460,182833.3333
A039570,0
A004250,2476.666667
A004700,14100
A003530,4428.333333
A194370,0
A010050,610
A000970,3736.666667
A005950,24766.66667
A000680,4646.666667
A006390,7260
A007860,9133.333333
A004980,3661.666667
A003070,5535
A009580,4856.666667
A092230,43933.33333
A079980,9026.666667
A025000,52500
A011000,1046.666667
A005680,9006.666667
A161000,0
A001940,36066.66667
A000860,15366.66667
A004130,12450
A001250,12250
A084010,7806.666667
A005110,576.3333333
A082740,11633.33333
A000540,5158.333333
A004840,6976.666667
A001200,3200
A002030,46716.66667
A136490,7526.666667
A013520,14466.66667
A001880,1963.333333
A067830,2770
A004060,443.6666667
A015360,25816.66667
A033240,10216.66667
A004380,7240
A000700,7093.333333
A069640,10323.33333
A010690,10440
A084680,1001.333333
A090350,3561.666667
A012160,2481.666667
A004960,8313.333333
A085310,4498.333333
A011280,1480
A007540,19100
A014280,11133.33333
A001790,20516.66667
A011090,650.6666667
A005390,1071.666667
A010820,2060
A007810,11250
A068400,0
A084870,15366.66667
A007660,5050
A001360,2195
A227840,0
A004540,4028.333333
A900050,4426.666667
A021820,11550
A000040,649
A091090,3540
A007700,6793.333333
A092200,6120
A002880,1926.666667
A001270,17050
A034300,15150
A044450,4521.666667
A007980,22016.66667
A130660,6213.333333
A025560,494.3333333
A004200,1920
A005750,3123.333333
A100250,1626.666667
A012610,2680
A002840,94333.33333
A003460,13116.66667
A026890,1696.666667
A003230,25083.33333
A012200,2728.333333
A037270,2411.666667
A004830,2136.666667
A103590,4703.333333
A033530,12383.33333
A000490,4741.666667
A016090,1265
A006380,19916.66667
A004310,1373.333333
A100840,19466.66667
A035150,2740
A117580,4761.666667
A092440,5246.666667
A009440,2285
A001390,8283.333333
A005870,3558.333333
A016880,5570
A058860,2671.666667
A019440,23316.66667
A005980,21266.66667
A006220,4966.666667
A002150,11400
A011930,3310
A004910,10433.33333
A013570,13700
A075180,4715
A014130,19650
A041650,3858.333333
A002360,646.3333333
A063160,11393.33333
A016710,6376.666667
A123690,1870
A009160,5326.666667
A006490,2151.666667
A035510,50116.66667
A094280,3618.333333
A014790,11326.66667
A002300,19366.66667
A002700,1104.666667
A003480,7736.666667
A006370,14083.33333
A035000,8043.333333
A004870,2541.666667
A012030,9250
A003650,47866.66667
A002820,7580
A016610,4381.666667
A003160,1713.333333
A000890,820.3333333
A002310,10150
A002210,2820
A002460,3031.666667
A015890,3203.333333
A012690,3405
A030210,2200
A100220,8120
A001820,5906.666667
A019300,1675
A004770,3146.333333
A001530,51400
A004560,12083.33333
A004890,53633.33333
A003280,819
A023000,4548.333333
A006090,12200
A058430,17783.33333
A008350,690.6666667
A003350,3648.333333
A024090,10013.33333
A003830,66866.66667
A163560,0
A005190,12550
A005800,96200
A047400,2645
A002170,23116.66667
A034590,21100
A014990,634.3333333
A014910,2098.333333
A093240,2781.666667
A011150,2655
A008600,1876.666667
A053690,7740
A110570,4068.333333
A001380,1418.333333
A014530,17633.33333
A075580,0
A017900,2703.333333
A003960,15583.33333
A001470,5820
A078000,7566.666667
A105840,11800
A006340,700
A068290,5080
A018470,8700
A024890,858.6666667
A134380,22916.66667
A014710,0
A025750,1288.333333
A008040,2900
A000650,29416.66667
A103130,6363.333333
A000850,51733.33333
A004720,2198.333333
A003080,25483.33333
A009200,2688.333333
A058850,2058.333333
A009270,1308.333333
A006980,4783.333333
A005430,32500
A002100,3055
A012170,5103.333333
A001260,6861.666667
A015260,1071.666667
A077970,14216.66667
A123700,7060
A007120,870.3333333
A033180,1241.666667
A079660,9746.666667
A014160,700.6666667
A004080,8660
A021050,3375
A002600,71833.33333
A001020,729.6666667
A007110,1107.333333
A145210,0
A000300,2340
A018500,1780
A008970,1973.333333
A009070,15950
A077500,4923.333333
A002720,2206.666667
A008250,5413.333333
A006880,0
A003610,12600
A020760,11816.66667
A007190,1970
A005010,23866.66667
A008700,819.3333333
A002920,2621.666667
A002900,19600
A017180,5020
A013580,12400
A129260,8846.666667
A005360,4590
A017550,1840
A012800,1218.333333
A007590,6513.333333
A012280,1520
A000500,20500
A017040,2765
A004450,20116.66667
A009770,36866.66667
A028100,10200
A001750,6573.333333
A081000,8226.666667
A010960,2251.666667
A000220,5323.333333
A016590,17966.66667
A084670,18066.66667
A016380,5498.333333
A027740,1115
A011690,699
A006570,4061.666667
A005960,4363.333333
A013000,1688.333333
A013870,0
A133820,0
A011330,609.6666667
A000590,34883.33333
A001340,29946.66667
A083420,3415
A010100,13066.66667
A118000,1986.666667
A023800,6746.666667
A032560,4093.333333
A025530,3635
A001570,1067.333333
A071970,5446.666667
A214330,0
A120030,37750
A006660,7986.666667
A001080,15850
A002200,12433.33333
A008260,1706.666667
A001210,21000
A015230,38750
A144620,9133.333333
A014440,3633.333333
A104120,1835
A011700,1171.666667
A058730,2415
A014580,19283.33333
A008870,36566.66667
A015590,2190
A023810,3811.666667
A011420,2460
A002760,2878.333333
A015020,561.3333333
A072130,5570
A006890,4148.333333
A009310,2471.666667
A004270,8093.333333
A128820,21416.66667
A005320,1580
A010040,3613.333333
A001290,1293.333333
A155660,0
A004100,7460
A024070,4156.666667
A030790,1226.666667
A090080,1858.333333
A004090,31783.33333
